ticket_id,created_at,resolved_at,created_by,classroom_id,building,category,subcategory,description,resolution_notes,assigned_technician,resolution_time_minutes
INC0201433,2025-05-16 07:31:10,2025-05-16 07:45:10,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,1
INC0200001,2025-05-16 10:47:00,2025-05-16 12:20:00,Staff9295494,,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Podium PC displays on confidence monitor but projector screen is black.,Power-cycled matrix switcher and re-seated HDMI at podium; signal restored.,A. Okafor,93
INC0200629,2025-05-16 14:33:00,2025-05-16 15:23:00,Staff3810086,WIE-251,Wieboldt Hall,AV Technical Support,Input switching failure,Instructor unable to switch between laptop and PC mid-class.,Reloaded control program; input switching functional.,D. Lindqvist,50
INC0202429,2025-05-17 05:37:53,2025-05-17 05:58:53,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,23
INC0200900,2025-05-18 07:52:49,2025-05-18 08:08:49,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,FINC-430-0-51 Corporate Finance,Auto-closed by scheduling integration.,,21
INC0200002,2025-05-18 18:48:00,2025-05-18 19:14:00,Student1619263,,Wieboldt Hall,AV Technical Support,Control system / touch panel,"Control panel unresponsive to touch, backlight on.",Rebooted control processor; panel reconnected after program reload.,T. Nakamura,26
INC0200285,2025-05-18 20:34:00,2025-05-19 06:13:00,Student9780447,,Wieboldt Hall,AV Technical Support,Input switching failure,Instructor unable to switch between laptop and PC mid-class.,Matrix switcher front-panel override cleared; touch panel control restored.,S. Patel,579
INC0201310,2025-05-19 05:31:28,2025-05-19 05:46:28,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,6
INC0202323,2025-05-19 05:53:30,2025-05-19 06:03:30,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,4
INC0200839,2025-05-19 06:17:57,2025-05-19 06:26:57,25Live,WIE-352,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,14
INC0200819,2025-05-19 06:59:21,2025-05-19 07:10:21,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,9
INC0200691,2025-05-19 20:01:00,2025-07-14 17:18:00,Student9158271,,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Scheduled class recording did not start; instructor reports no video in portal.,Restarted capture appliance; verified next scheduled recording completed.,D. Lindqvist,80477
INC0201139,2025-05-20 05:20:37,2025-05-20 05:28:37,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,14
INC0202458,2025-05-20 06:04:59,2025-05-20 06:27:59,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,20
INC0200813,2025-05-20 06:15:14,2025-05-20 06:24:14,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,10
INC0200915,2025-05-20 06:28:58,2025-05-20 06:52:58,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,20
INC0200087,2025-05-20 12:33:00,2025-05-23 13:58:00,Faculty8552445,,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Scheduled class recording did not start; instructor reports no video in portal.,Corrected room calendar mapping in capture scheduler.,M. Reyes,4405
INC0201015,2025-05-21 05:23:29,2025-05-21 05:50:29,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,12
INC0201701,2025-05-21 05:36:53,2025-05-21 06:00:53,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,13
INC0201734,2025-05-21 06:26:23,2025-05-21 06:37:23,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,5
INC0201099,2025-05-21 06:31:43,2025-05-21 06:56:43,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,24
INC0202479,2025-05-21 07:08:35,2025-05-21 07:10:35,25Live,WIE-306,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,17
INC0200732,2025-05-21 07:13:00,2025-05-21 08:07:00,Student1144267,,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Guest speaker laptop not detected on wall plate HDMI input.,Replaced worn HDMI cable at podium wall plate.,A. Okafor,54
INC0200269,2025-05-21 08:38:00,2025-05-24 02:20:00,Faculty6644060,,Wieboldt Hall,EQUIPMENT MAINTENANCE & REPAIR,Preventative maintenance,Firmware update window for control devices.,Updated device firmware; verified control and AV paths.,D. Lindqvist,3942
INC0202200,2025-05-22 07:19:15,2025-05-22 07:45:15,25Live,WIE-521,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,9
INC0200642,2025-05-22 12:21:00,2025-05-22 12:35:00,Staff2635111,WIE-355,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,HDMI handshake failure after switching from podium PC to laptop.,Power-cycled matrix switcher and re-seated HDMI at podium; signal restored.,R. Calloway,14
INC0200051,2025-05-23 15:26:00,2025-06-13 22:44:00,Student4626106,,Wieboldt Hall,Setup & Configuration,Event / class AV setup,Microphone and projector setup for guest speaker event.,Provided requested microphones; staffed first 15 minutes of event.,T. Nakamura,30678
INC0202122,2025-05-24 06:47:14,2025-05-24 07:00:14,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,14
INC0200003,2025-05-24 11:02:00,2025-05-24 16:58:00,Staff6025254,WIE-312,Wieboldt Hall,AV Technical Support,Control system / touch panel,'System Starting' hangs indefinitely; room unusable for class.,Hard-reset touch panel via PoE port; control restored.,J. Whitfield,356
INC0200506,2025-05-24 13:25:00,2025-05-24 15:36:00,Student7342448,,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Instructor laptop connected via HDMI but projector shows 'No Signal'.,Manually forced input on switcher; EDID re-handshake resolved the black screen.,A. Okafor,131
INC0200058,2025-05-25 21:42:00,,Staff4789613,WIE-110,Wieboldt Hall,Consultation,AV consultation / training,New faculty member requests walkthrough of classroom AV system.,,M. Reyes,
INC0202422,2025-05-26 05:40:15,2025-05-26 06:00:15,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,18
INC0202229,2025-05-26 06:50:03,2025-05-26 07:18:03,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,25
INC0200688,2025-05-26 10:56:00,2025-05-30 00:29:00,Faculty5794549,WIE-110,Wieboldt Hall,Lecture Capture,Capture scheduling / setup,Course recordings publishing to wrong folder; permissions need correction.,Created recurring capture schedule; confirmed first recording with instructor.,E. Marsh,5133
INC0201007,2025-05-27 05:07:19,2025-05-27 05:12:19,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,7
INC0202395,2025-05-27 05:29:53,2025-05-27 05:31:53,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,21
INC0201283,2025-05-27 05:42:58,2025-05-27 06:00:58,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,5
INC0201791,2025-05-27 05:48:37,2025-05-27 05:52:37,25Live,WIE-544,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,18
INC0201939,2025-05-27 06:43:08,2025-05-27 06:52:08,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,23
INC0201122,2025-05-27 07:06:52,2025-05-27 07:11:52,25Live,WIE-508,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,26
INC0200304,2025-05-27 10:54:00,2025-05-27 19:24:00,Faculty6114112,,Wieboldt Hall,AV Technical Support,Audio / microphone,Laptop audio not playing through room speakers.,Corrected audio routing on touch panel; laptop audio restored.,M. Reyes,510
INC0200114,2025-05-27 11:13:00,2025-06-13 21:48:00,Faculty9495237,WIE-343,Wieboldt Hall,Consultation,AV consultation / training,Instructor requests best-practice review for hybrid teaching setup.,Recommended equipment configuration; scheduled follow-up.,S. Patel,25115
INC0200621,2025-05-27 11:22:00,2025-05-27 12:53:00,Staff6226523,,Wieboldt Hall,AV Technical Support,Podium PC / login,Podium PC extremely slow to load PowerPoint.,Re-joined machine to domain; login verified.,M. Reyes,91
INC0200331,2025-05-27 13:49:00,2025-05-27 18:29:00,Student682405,WIE-343,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Podium PC displays on confidence monitor but projector screen is black.,Power-cycled matrix switcher and re-seated HDMI at podium; signal restored.,A. Okafor,280
INC0200242,2025-05-27 16:35:00,2025-06-06 06:05:00,Staff1606454,WIE-148,Wieboldt Hall,Equipment Maintenance & Repair,Preventative maintenance,Firmware update window for control devices.,Completed PM checklist; all systems nominal.,M. Reyes,13770
INC0200306,2025-05-27 16:36:00,2025-05-28 05:41:00,Faculty9968618,WIE-412,Wieboldt Hall,Webconferencing,Zoom/Teams AV routing,Remote participants cannot hear in-room audio on Zoom call.,Re-seated USB extender at podium; camera re-enumerated in Teams.,M. Reyes,785
INC0201846,2025-05-28 05:50:20,2025-05-28 06:02:20,25Live,WIE-412,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,14
INC0201115,2025-05-28 07:12:26,2025-05-28 07:31:26,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,27
INC0201934,2025-05-28 07:59:57,2025-05-28 08:04:57,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,3
INC0200004,2025-05-28 11:05:00,2025-05-28 11:32:00,Faculty6077222,WIE-312,Wieboldt Hall,AV Technical Support,Control system / touch panel,Touch panel frozen on splash screen; no room control available.,Rebooted control processor; panel reconnected after program reload.,M. Reyes,27
INC0200211,2025-05-28 13:39:00,2025-05-28 14:04:00,Student1145093,WIE-312,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,HDMI handshake failure after switching from podium PC to laptop.,Replaced worn HDMI cable at podium wall plate.,M. Reyes,25
INC0201662,2025-05-29 05:21:11,2025-05-29 05:46:11,25Live,WIE-441,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,11
INC0201988,2025-05-29 05:26:56,2025-05-29 05:50:56,25Live,WIE-306,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,5
INC0201924,2025-05-29 06:06:44,2025-05-29 06:19:44,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,1
INC0200561,2025-05-29 14:14:00,2025-05-29 19:12:00,Faculty4146585,WIE-142,Wieboldt Hall,AV Technical Support,Podium PC / login,Instructor cannot log in to podium PC with NetID.,Deferred updates to maintenance window; PC available for class.,A. Okafor,298
INC0200040,2025-05-29 14:30:00,2025-05-30 18:39:00,Faculty2076215,WIE-251,Wieboldt Hall,Lecture Capture,Capture scheduling / setup,Course recordings publishing to wrong folder; permissions need correction.,Re-mapped publishing folder and corrected course role permissions.,D. Lindqvist,1689
INC0201429,2025-05-30 05:28:37,2025-05-30 05:50:37,25Live,WIE-412,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,12
INC0202508,2025-05-30 06:37:39,2025-05-30 07:03:39,25Live,WIE-521,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,1
INC0201256,2025-05-30 06:55:18,2025-05-30 07:12:18,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,17
INC0201962,2025-05-30 07:12:40,2025-05-30 07:21:40,25Live,WIE-508,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,1
INC0200286,2025-05-30 11:34:00,2025-05-31 16:09:00,Faculty7787295,WIE-105 ,Wieboldt Hall,Webconferencing,Zoom/Teams AV routing,Remote participants cannot hear in-room audio on Zoom call.,Selected correct USB bridge as mic/speaker in Zoom; verified with test call.,M. Reyes,1715
INC0200325,2025-05-30 16:28:00,2025-06-11 19:24:00,Faculty8269379,WIE-246 ,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Scheduled class recording did not start; instructor reports no video in portal.,Recovered local backup recording and uploaded to course folder.,M. Reyes,17456
INC0201628,2025-05-31 05:06:32,2025-05-31 05:11:32,25Live,WIE-508,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,16
INC0201504,2025-05-31 05:20:39,2025-05-31 05:23:39,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,3
INC0201578,2025-05-31 06:13:57,2025-05-31 06:38:57,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,2
INC0201996,2025-05-31 06:17:05,2025-05-31 06:43:05,25Live,WIE-404,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,28
INC0200969,2025-05-31 06:39:07,,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,,,
INC0200622,2025-05-31 17:08:00,2025-05-31 22:19:00,Student3808611,WIE-318,Wieboldt Hall,AV Technical Support,Podium PC / login,Podium PC stuck on Windows update at class start.,Deferred updates to maintenance window; PC available for class.,A. Okafor,311
INC0202215,2025-06-01 07:07:34,2025-06-01 07:16:34,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,8
INC0200515,2025-06-01 16:15:00,2025-06-02 01:11:00,Student7983164,,Wieboldt Hall,Webconferencing,Zoom/Teams AV routing,Remote participants cannot hear in-room audio on Zoom call.,Re-seated USB extender at podium; camera re-enumerated in Teams.,M. Reyes,536
INC0202327,2025-06-02 06:37:53,2025-06-02 06:38:53,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,8
INC0200088,2025-06-02 11:57:00,2025-06-07 15:46:00,Faculty5827196,WIE-537,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Scheduled class recording did not start; instructor reports no video in portal.,Re-seated audio feed to appliance; levels verified on test recording.,A. Okafor,7429
INC0200733,2025-06-02 18:37:00,2025-06-02 23:38:00,Staff5718442,WIE-355,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,HDMI handshake failure after switching from podium PC to laptop.,Replaced worn HDMI cable at podium wall plate.,M. Reyes,301
INC0200892,2025-06-03 05:01:03,2025-06-03 05:11:03,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,18
INC0201938,2025-06-03 05:08:30,,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,,,
INC0202281,2025-06-03 05:37:13,2025-06-03 05:41:13,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,19
INC0201794,2025-06-03 05:47:24,2025-06-03 06:08:24,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,13
INC0202473,2025-06-03 05:49:28,2025-06-03 05:54:28,25Live,WIE-455,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,17
